TITLE = "Cavity Field Data"
variables="x(m)""y(m)""p(N/m^2)""u(m/s)""v(m/s)""p-exact""u-exact""v-exact""DE-p""DE-u""DE-v"
zone T="n=1"
I= 65 J= 65
DATAPACKING=POINT
4.921875e-02 0.000000e+00 8.013338e-01 4.431462e-01 6.841884e-01 9.819258e-01 4.431462e-01 6.841884e-01 -1.805920e-01 0.000000e+00 0.000000e+00
5.000000e-02 0.000000e+00 8.013338e-01 4.414214e-01 6.831730e-01 9.851141e-01 4.414214e-01 6.831730e-01 -1.837803e-01 0.000000e+00 0.000000e+00
0.000000e+00 7.812500e-04 8.013338e-01 5.024543e-01 7.166326e-01 7.498494e-01 5.024543e-01 7.166326e-01 5.148444e-02 0.000000e+00 0.000000e+00
7.812500e-04 7.812500e-04 8.013338e-01 0.000000e+00 0.000000e+00 7.538494e-01 5.025159e-01 7.166243e-01 4.748446e-02 -5.025159e-01 -7.166243e-01
1.562500e-03 7.812500e-04 8.013338e-01 0.000000e+00 0.000000e+00 7.578490e-01 5.025474e-01 7.165991e-01 4.348486e-02 -5.025474e-01 -7.165991e-01
2.343750e-03 7.812500e-04 8.013338e-01 0.000000e+00 0.000000e+00 7.618478e-01 5.025488e-01 7.165573e-01 3.948603e-02 -5.025488e-01 -7.165573e-01
3.125000e-03 7.812500e-04 8.013338e-01 0.000000e+00 0.000000e+00 7.658455e-01 5.025201e-01 7.164987e-01 3.548832e-02 -5.025201e-01 -7.164987e-01
3.906250e-03 7.812500e-04 8.013338e-01 0.000000e+00 0.000000e+00 7.698417e-01 5.024614e-01 7.164234e-01 3.149213e-02 -5.024614e-01 -7.164234e-01
4.687500e-03 7.812500e-04 8.013338e-01 0.000000e+00 0.000000e+00 7.738360e-01 5.023725e-01 7.163314e-01 2.749783e-02 -5.023725e-01 -7.163314e-01
5.468750e-03 7.812500e-04 8.013338e-01 0.000000e+00 0.000000e+00 7.778280e-01 5.022537e-01 7.162226e-01 2.350581e-02 -5.022537e-01 -7.162226e-01
6.250000e-03 7.812500e-04 8.013338e-01 0.000000e+00 0.000000e+00 7.818174e-01 5.021048e-01 7.160971e-01 1.951642e-02 -5.021048e-01 -7.160971e-01
7.031250e-03 7.812500e-04 8.013338e-01 0.000000e+00 0.000000e+00 7.858038e-01 5.019259e-01 7.159550e-01 1.553007e-02 -5.019259e-01 -7.159550e-01
7.812500e-03 7.812500e-04 8.013338e-01 0.000000e+00 0.000000e+00 7.897867e-01 5.017172e-01 7.157961e-01 1.154711e-02 -5.017172e-01 -7.157961e-01
8.593750e-03 7.812500e-04 8.013338e-01 0.000000e+00 0.000000e+00 7.937659e-01 5.014785e-01 7.156206e-01 7.567937e-03 -5.014785e-01 -7.156206e-01
9.375000e-03 7.812500e-04 8.013338e-01 0.000000e+00 0.000000e+00 7.977409e-01 5.012099e-01 7.154283e-01 3.592917e-03 -5.012099e-01 -7.154283e-01
